# time rdo00 rdo01 rdo10 rdo11
144.6948066731374 (0.5+0j) (0.39761133830802886+0.0013106867590519829j) (0.39761133830802886-0.0013106867590519861j) (0.5+0j)
148.8289440066556 (0.5+0j) (0.39284477422200076+0.0013319737591938028j) (0.39284477422200076-0.001331973759193806j) (0.5+0j)
152.9630813401738 (0.5+0j) (0.38805342620889716+0.0013522765508891014j) (0.38805342620889716-0.0013522765508891046j) (0.5+0j)
157.09721867369203 (0.5+0j) (0.383243204427544+0.0013716092836221956j) (0.383243204427544-0.0013716092836221988j) (0.5+0j)
161.23135600721025 (0.5+0j) (0.37841986822705803+0.0013899877794597347j) (0.37841986822705803-0.0013899877794597382j) (0.5+0j)
165.36549334072845 (0.5+0j) (0.37358901735081657+0.0014074294288945405j) (0.37358901735081657-0.0014074294288945444j) (0.5+0j)
169.49963067424665 (0.5+0j) (0.36875608409485816+0.0014239530854045094j) (0.36875608409485816-0.001423953085404514j) (0.5+0j)
173.63376800776487 (0.5+0j) (0.3639263264115417+0.001439578959319534j) (0.3639263264115417-0.0014395789593195387j) (0.5+0j)
177.7679053412831 (0.5+0j) (0.3591048219443661+0.001454328511562561j) (0.3591048219443661-0.0014543285115625664j) (0.5+0j)
181.9020426748013 (0.5+0j) (0.3542964629753093+0.0014682243478014332j) (0.3542964629753093-0.0014682243478014389j) (0.5+0j)
186.0361800083195 (0.5+0j) (0.3495059522618835+0.0014812901135164847j) (0.3495059522618835-0.0014812901135164908j) (0.5+0j)
190.17031734183772 (0.5+0j) (0.344737799737344+0.0014935503904553774j) (0.344737799737344-0.001493550390455384j) (0.5+0j)
194.30445467535594 (0.5+0j) (0.3399963200441295+0.0015050305949117879j) (0.3399963200441295-0.0015050305949117946j) (0.5+0j)
198.43859200887414 (0.5+0j) (0.33528563086766183+0.001515756878228662j) (0.33528563086766183-0.0015157568782286689j) (0.5+0j)
202.57272934239234 (0.5+0j) (0.3306096520350779+0.0015257560298902j) (0.3306096520350779-0.0015257560298902074j) (0.5+0j)
206.70686667591056 (0.5+0j) (0.3259721053413176+0.001535055383529908j) (0.3259721053413176-0.0015350553835299157j) (0.5+0j)
210.8410040094288 (0.5+0j) (0.32137651506321907+0.001543682726145236j) (0.32137651506321907-0.0015436827261452446j) (0.5+0j)
214.97514134294698 (0.5+0j) (0.3168262091208815+0.0015516662107728553j) (0.3168262091208815-0.0015516662107728646j) (0.5+0j)
219.10927867646518 (0.5+0j) (0.3123243208445211+0.0015590342728427605j) (0.3123243208445211-0.00155903427284277j) (0.5+0j)
223.2434160099834 (0.5+0j) (0.3078737913043521+0.0015658155503943893j) (0.3078737913043521-0.0015658155503943995j) (0.5+0j)
227.37755334350163 (0.5+0j) (0.3034773721606582+0.0015720388083040472j) (0.3034773721606582-0.0015720388083040576j) (0.5+0j)
231.51169067701983 (0.5+0j) (0.29913762899115+0.0015777328666402761j) (0.29913762899115-0.0015777328666402868j) (0.5+0j)
235.64582801053803 (0.5+0j) (0.2948569450529217+0.0015829265332326654j) (0.2948569450529217-0.0015829265332326765j) (0.5+0j)
239.77996534405625 (0.5+0j) (0.2906375254367903+0.0015876485405099915j) (0.2906375254367903-0.0015876485405100027j) (0.5+0j)
243.91410267757448 (0.5+0j) (0.2864814015725097+0.0015919274866357132j) (0.2864814015725097-0.0015919274866357245j) (0.5+0j)
248.04824001109267 (0.5+0j) (0.28239043604427266+0.0015957917809427732j) (0.28239043604427266-0.0015957917809427847j) (0.5+0j)
252.18237734461087 (0.5+0j) (0.27836632767702185+0.0015992695936454472j) (0.27836632767702185-0.0015992695936454587j) (0.5+0j)
256.3165146781291 (0.5+0j) (0.274410616855365+0.0016023888097836778j) (0.274410616855365-0.0016023888097836895j) (0.5+0j)
260.4506520116473 (0.5+0j) (0.27052469103830923+0.0016051769873349614j) (0.27052469103830923-0.0016051769873349734j) (0.5+0j)
264.5847893451655 (0.5+0j) (0.26670979043456605+0.0016076613194104155j) (0.26670979043456605-0.0016076613194104274j) (0.5+0j)
268.7189266786837 (0.5+0j) (0.2629670138048194+0.0016098686004351298j) (0.2629670138048194-0.0016098686004351415j) (0.5+0j)
272.8530640122019 (0.5+0j) (0.2592973243590672+0.0016118251961982728j) (0.2592973243590672-0.0016118251961982845j) (0.5+0j)
276.98720134572017 (0.5+0j) (0.2557015557189278+0.001613557017645634j) (0.2557015557189278-0.001613557017645646j) (0.5+0j)
281.12133867923836 (0.5+0j) (0.2521804179166247+0.001615089498276262j) (0.2521804179166247-0.001615089498276274j) (0.5+0j)
285.25547601275656 (0.5+0j) (0.24873450340421316+0.001616447574995581j) (0.24873450340421313-0.001616447574995593j) (0.5+0j)
289.3896133462748 (0.5+0j) (0.2453642930484706+0.001617655672269693j) (0.24536429304847057-0.0016176556722697051j) (0.5+0j)
293.523750679793 (0.5+0j) (0.24207016208873175+0.0016187376894194903j) (0.24207016208873172-0.0016187376894195025j) (0.5+0j)
297.6578880133112 (0.5+0j) (0.2388523860367871+0.001619716990888547j) (0.23885238603678707-0.0016197169908885593j) (0.5+0j)
301.7920253468294 (0.5+0j) (0.2357111464997776+0.0016206163993155054j) (0.23571114649977756-0.001620616399315518j) (0.5+0j)
305.9261626803476 (0.5+0j) (0.23264653690879258+0.001621458191239658j) (0.23264653690879256-0.001621458191239671j) (0.5+0j)
310.06030001386586 (0.5+0j) (0.22965856813760502+0.0016222640952676187j) (0.229658568137605-0.0016222640952676317j) (0.5+0j)
314.19443734738405 (0.5+0j) (0.22674717399765093+0.0016230552925291966j) (0.2267471739976509-0.0016230552925292096j) (0.5+0j)
318.32857468090225 (0.5+0j) (0.22391221659697141+0.0016238524192518338j) (0.2239122165969714-0.0016238524192518473j) (0.5+0j)
322.4627120144205 (0.5+0j) (0.22115349155237962+0.00162467557128503j) (0.2211534915523796-0.0016246755712850435j) (0.5+0j)
326.5968493479387 (0.5+0j) (0.21847073304558795+0.0016255443104090668j) (0.21847073304558792-0.0016255443104090804j) (0.5+0j)
330.7309866814569 (0.5+0j) (0.2158636187154285+0.0016264776722658887j) (0.21586361871542847-0.001626477672265903j) (0.5+0j)
334.8651240149751 (0.5+0j) (0.21333177437962078+0.0016274941757541458j) (0.21333177437962075-0.0016274941757541603j) (0.5+0j)
338.9992613484933 (0.5+0j) (0.21087477858078163+0.0016286118337350544j) (0.2108747785807816-0.0016286118337350693j) (0.5+0j)
343.13339868201155 (0.5+0j) (0.2084921669525339+0.0016298481649008273j) (0.20849216695253386-0.0016298481649008423j) (0.5+0j)
347.26753601552974 (0.5+0j) (0.2061834364026515+0.0016312202066628306j) (0.20618343640265147-0.0016312202066628455j) (0.5+0j)
351.40167334904794 (0.5+0j) (0.20394804911117895+0.001632744528922363j) (0.20394804911117892-0.0016327445289223781j) (0.5+0j)
355.5358106825662 (0.5+0j) (0.20178543634238624+0.0016344372485928341j) (0.20178543634238622-0.0016344372485928495j) (0.5+0j)
359.6699480160844 (0.5+0j) (0.1996950020702642+0.0016363140447482095j) (0.19969500207026417-0.0016363140447482253j) (0.5+0j)
363.8040853496026 (0.5+0j) (0.19767612641803423+0.0016383901742787223j) (0.1976761264180342-0.0016383901742787386j) (0.5+0j)
367.9382226831208 (0.5+0j) (0.19572816891284234+0.0016406804879410448j) (0.1957281689128423-0.0016406804879410615j) (0.5+0j)
372.072360016639 (0.5+0j) (0.19385047155743135+0.0016431994466962912j) (0.19385047155743132-0.0016431994466963081j) (0.5+0j)
376.20649735015724 (0.5+0j) (0.1920423617211431+0.0016459611382353433j) (0.19204236172114308-0.0016459611382353607j) (0.5+0j)
380.34063468367543 (0.5+0j) (0.19030315485309304+0.0016489792935970276j) (0.19030315485309302-0.0016489792935970456j) (0.5+0j)
384.47477201719363 (0.5+0j) (0.18863215702079017+0.0016522673037905739j) (0.18863215702079014-0.001652267303790592j) (0.5+0j)
388.6089093507119 (0.5+0j) (0.18702866727784748+0.0016558382363395508j) (0.18702866727784745-0.0016558382363395692j) (0.5+0j)
392.7430466842301 (0.5+0j) (0.1854919798647435+0.001659704851670038j) (0.18549197986474347-0.0016597048516700564j) (0.5+0j)
396.8771840177483 (0.5+0j) (0.1840213862468614+0.001663879619271199j) (0.18402138624686137-0.0016638796192712177j) (0.5+0j)
401.0113213512665 (0.5+0j) (0.18261617699424862+0.0016683747335615507j) (0.1826161769942486-0.0016683747335615696j) (0.5+0j)
405.14545868478467 (0.5+0j) (0.18127564350771222+0.0016732021293991912j) (0.1812756435077122-0.00167320212939921j) (0.5+0j)
409.2795960183029 (0.5+0j) (0.1799990795959957+0.0016783734971789288j) (0.17999907959599568-0.001678373497178948j) (0.5+0j)
413.4137333518211 (0.5+0j) (0.1787857829088761+0.0016839002974637096j) (0.17878578290887606-0.0016839002974637287j) (0.5+0j)
417.5478706853393 (0.5+0j) (0.17763505623107806+0.001689793775101936j) (0.17763505623107803-0.0016897937751019553j) (0.5+0j)
421.6820080188576 (0.5+0j) (0.17654620864192838+0.0016960649727862155j) (0.17654620864192835-0.0016960649727862348j) (0.5+0j)
425.81614535237577 (0.5+0j) (0.1755185565456715+0.0017027247440127727j) (0.17551855654567147-0.001702724744012792j) (0.5+0j)
429.95028268589397 (0.5+0j) (0.1745514245773397+0.0017097837654041802j) (0.17455142457733966-0.0017097837654041995j) (0.5+0j)
434.08442001941216 (0.5+0j) (0.1736441463890205+0.0017172525483612677j) (0.17364414638902048-0.001717252548361287j) (0.5+0j)
438.21855735293036 (0.5+0j) (0.1727960653212927+0.0017251414500130018j) (0.17279606532129269-0.001725141450013021j) (0.5+0j)
442.3526946864486 (0.5+0j) (0.17200653496451368+0.001733460683435834j) (0.17200653496451365-0.001733460683435853j) (0.5+0j)
446.4868320199668 (0.5+0j) (0.1712749196145368+0.001742220327116486j) (0.17127491961453678-0.0017422203271165052j) (0.5+0j)
450.620969353485 (0.5+0j) (0.17060059462731803+0.0017514303336343693j) (0.170600594627318-0.0017514303336343883j) (0.5+0j)
454.75510668700326 (0.5+0j) (0.169982946676747+0.0017611005375419368j) (0.16998294667674696-0.001761100537541956j) (0.5+0j)
458.88924402052146 (0.5+0j) (0.1694213739198918+0.0017712406624229872j) (0.16942137391989176-0.0017712406624230065j) (0.5+0j)
463.02338135403966 (0.5+0j) (0.16891528607370082+0.0017818603271105313j) (0.1689152860737008-0.0017818603271105501j) (0.5+0j)
467.15751868755785 (0.5+0j) (0.16846410440705792+0.001792969051047323j) (0.1684641044070579-0.0017929690510473414j) (0.5+0j)
471.29165602107605 (0.5+0j) (0.16806726165192748+0.001804576258773244j) (0.16806726165192745-0.001804576258773262j) (0.5+0j)
475.4257933545943 (0.5+0j) (0.16772420183696343+0.0018166912835148315j) (0.16772420183696465-0.0018166912835148523j) (0.5+0j)
479.5599306881125 (0.5+0j) (0.16743438004792532+0.0018293233698764384j) (0.16743438004792574-0.001829323369876462j) (0.5+0j)
483.6940680216307 (0.5+0j) (0.16719726211838865+0.0018424816756494964j) (0.1671972621183887-0.0018424816756495333j) (0.5+0j)
487.82820535514895 (0.5+0j) (0.1670123242521833+0.0018561752726782208j) (0.16701232425218335-0.001856175272678289j) (0.5+0j)
491.96234268866715 (0.5+0j) (0.16687905258140717+0.0018704131467897208j) (0.1668790525814076-0.0018704131467898154j) (0.5+0j)
496.09648002218535 (0.5+0j) (0.16679694266288628+0.0018852041967785543j) (0.1667969426628867-0.0018852041967786636j) (0.5+0j)
500.23061735570354 (0.5+0j) (0.16676549891577563+0.0019005572324358707j) (0.16676549891577633-0.0019005572324359901j) (0.5+0j)
504.36475468922174 (0.5+0j) (0.16678423400284628+0.0019164809716137833j) (0.16678423400284725-0.0019164809716139166j) (0.5+0j)
508.49889202274 (0.5+0j) (0.16685266815789782+0.001932984036315854j) (0.16685266815789976-0.0019329840363159897j) (0.5+0j)
512.6330293562582 (0.5+0j) (0.16697032846159304+0.0019500749478050534j) (0.16697032846159432-0.0019500749478051898j) (0.5+0j)
516.7671666897764 (0.5+0j) (0.16713674806789955+0.001967762120721042j) (0.16713674806790008-0.001967762120721175j) (0.5+0j)
520.9013040232946 (0.5+0j) (0.16735146538323298+0.001986053856198795j) (0.16735146538323237-0.001986053856198921j) (0.5+0j)
525.0354413568128 (0.5+0j) (0.16761402320027666+0.00200495833398131j) (0.1676140232002768-0.0020049583339814495j) (0.5+0j)
529.169578690331 (0.5+0j) (0.16792396778839308+0.0020244836035193414j) (0.16792396778839236-0.002024483603519485j) (0.5+0j)
533.3037160238492 (0.5+0j) (0.16828084794243506+0.002044637574051654j) (0.1682808479424343-0.002044637574051817j) (0.5+0j)
537.4378533573674 (0.5+0j) (0.1686842139909211+0.0020654280036531258j) (0.16868421399092032-0.0020654280036533157j) (0.5+0j)
541.5719906908856 (0.5+0j) (0.16913361676648084+0.002086862487252434j) (0.16913361676648003-0.0020868624872526498j) (0.5+0j)
545.7061280244038 (0.5+0j) (0.16962860654186407+0.0021089484436339206j) (0.1696286065418632-0.002108948443634162j) (0.5+0j)
549.8402653579221 (0.5+0j) (0.17016873192969562+0.0021316931013924292j) (0.17016873192969473-0.0021316931013926964j) (0.5+0j)
553.9744026914403 (0.5+0j) (0.17075353874905105+0.0021551034838473886j) (0.17075353874905014-0.002155103483847681j) (0.5+0j)
558.1085400249585 (0.5+0j) (0.17138256886057004+0.002179186392915948j) (0.17138256886056913-0.0021791863929162647j) (0.5+0j)
562.2426773584767 (0.5+0j) (0.17205535897179566+0.0022039483919460887j) (0.17205535897179472-0.0022039483919464296j) (0.5+0j)
566.3768146919949 (0.5+0j) (0.17277143941448786+0.0022293957875126652j) (0.1727714394144869-0.0022293957875130295j) (0.5+0j)
570.5109520255131 (0.5+0j) (0.17353033289570086+0.002255534610181204j) (0.17353033289569983-0.002255534610181591j) (0.5+0j)
574.6450893590313 (0.5+0j) (0.17433155322448518+0.0022823705942465653j) (0.17433155322448413-0.002282370594246974j) (0.5+0j)
578.7792266925496 (0.5+0j) (0.1751746040161758+0.002309909156456271j) (0.1751746040161747-0.0023099091564566998j) (0.5+0j)
582.9133640260678 (0.5+0j) (0.17605897737633802+0.0023381553737312584j) (0.1760589773763369-0.0023381553737317064j) (0.5+0j)
587.047501359586 (0.5+0j) (0.1769841525665748+0.0023671139599001165j) (0.17698415256657368-0.0023671139599005823j) (0.5+0j)
591.1816386931042 (0.5+0j) (0.17794959465454774+0.0023967892414665393j) (0.1779495946545466-0.0023967892414670216j) (0.5+0j)
595.3157760266224 (0.5+0j) (0.17895475315073386+0.002427185132433787j) (0.1789547531507327-0.002427185132434284j) (0.5+0j)
599.4499133601406 (0.5+0j) (0.1799990606346255+0.0024583051082143954j) (0.17999906063462434-0.002458305108214906j) (0.5+0j)
603.5840506936588 (0.5+0j) (0.18108193137328554+0.002490152178658201j) (0.18108193137328438-0.0024901521786587244j) (0.5+0j)
607.718188027177 (0.5+0j) (0.18220275993539117+0.0025227288602370263j) (0.18220275993539-0.0025227288602375614j) (0.5+0j)
611.8523253606952 (0.5+0j) (0.18336091980413669+0.0025560371474300275j) (0.18336091980413552-0.0025560371474305735j) (0.5+0j)
615.9864626942135 (0.5+0j) (0.18455576199261814+0.002590078483359783j) (0.18455576199261697-0.0025900784833603387j) (0.5+0j)
620.1206000277317 (0.5+0j) (0.1857866136655886+0.0026248537297356976j) (0.18578661366558744-0.002624853729736261j) (0.5+0j)
624.2547373612499 (0.5+0j) (0.18705277677175047+0.002660363136168168j) (0.1870527767717493-0.0026603631361687384j) (0.5+0j)
628.3888746947681 (0.5+0j) (0.18835352669103955+0.00269660630892423j) (0.1883535266910384-0.002696606308924807j) (0.5+0j)
632.5230120282863 (0.5+0j) (0.18968811090165077+0.0027335821792030092j) (0.1896881109016496-0.0027335821792035912j) (0.5+0j)
636.6571493618045 (0.5+0j) (0.19105574767185698+0.0027712889710172516j) (0.19105574767185582-0.0027712889710178375j) (0.5+0j)
640.7912866953227 (0.5+0j) (0.19245562478197478+0.0028097241687754467j) (0.19245562478197362-0.0028097241687760357j) (0.5+0j)
644.925424028841 (0.5+0j) (0.19388689828213512+0.002848884484667532j) (0.19388689828213393-0.0028488844846681224j) (0.5+0j)
649.0595613623592 (0.5+0j) (0.19534869129181373+0.0028887658259658454j) (0.19534869129181254-0.002888765825966436j) (0.5+0j)
653.1936986958774 (0.5+0j) (0.19684009284736811+0.0029293632623618167j) (0.19684009284736692-0.002929363262362407j) (0.5+0j)
657.3278360293956 (0.5+0j) (0.19836015680410626+0.002970670993467758j) (0.19836015680410507-0.002970670993468348j) (0.5+0j)
661.4619733629138 (0.5+0j) (0.1999079007996752+0.0030126823166220103j) (0.199907900799674-0.0030126823166225984j) (0.5+0j)
665.596110696432 (0.5+0j) (0.2014823052858004+0.0030553895951444788j) (0.20148230528579922-0.0030553895951450647j) (0.5+0j)
669.7302480299502 (0.5+0j) (0.20308231263562482+0.003098784227198236j) (0.20308231263562362-0.00309878422719882j) (0.5+0j)
673.8643853634684 (0.5+0j) (0.2047068263340832+0.0031428566154211974j) (0.204706826334082-0.003142856615421777j) (0.5+0j)
677.9985226969866 (0.5+0j) (0.20635471025890353+0.003187596137499866j) (0.20635471025890234-0.0031875961375004403j) (0.5+0j)
682.1326600305049 (0.5+0j) (0.2080247880599397+0.003232991117864652j) (0.20802478805993851-0.0032329911178652204j) (0.5+0j)
686.2667973640231 (0.5+0j) (0.20971584264461135+0.003279028800693178j) (0.20971584264461018-0.0032790288006937403j) (0.5+0j)
690.4009346975413 (0.5+0j) (0.21142661577724994+0.003325695324414197j) (0.21142661577724878-0.0033256953244147525j) (0.5+0j)
694.5350720310595 (0.5+0j) (0.2131558078001182+0.003372975697910147j) (0.21315580780011703-0.0033729756979106952j) (0.5+0j)
698.6692093645777 (0.5+0j) (0.21490207748378384+0.003420853778620838j) (0.2149020774837827-0.003420853778621378j) (0.5+0j)
702.8033466980959 (0.5+0j) (0.21666404201437936+0.00346931225275416j) (0.21666404201437828-0.0034693122527546913j) (0.5+0j)
706.9374840316141 (0.5+0j) (0.21844027712506717+0.0035183326178119764j) (0.21844027712506608-0.003518332617812498j) (0.5+0j)
711.0716213651324 (0.5+0j) (0.22022931737874876+0.003567895167640318j) (0.22022931737874768-0.003567895167640829j) (0.5+0j)
715.2057586986506 (0.5+0j) (0.2220296566087074+0.003617978980212622j) (0.22202965660870633-0.0036179789802131225j) (0.5+0j)
719.3398960321688 (0.5+0j) (0.22383974852345057+0.003668561908352865j) (0.22383974852344954-0.0036685619083533546j) (0.5+0j)
723.474033365687 (0.5+0j) (0.22565800748152456+0.0037196205736020247j) (0.22565800748152354-0.0037196205736025026j) (0.5+0j)
727.6081706992052 (0.5+0j) (0.2274828094415052+0.003771130363426227j) (0.2274828094415042-0.0037711303634266934j) (0.5+0j)
731.7423080327234 (0.5+0j) (0.22931249309172744+0.003823065431958177j) (0.22931249309172647-0.003823065431958631j) (0.5+0j)
735.8764453662416 (0.5+0j) (0.23114536116360213+0.0038753987044549353j) (0.23114536116360115-0.003875398704455377j) (0.5+0j)
740.0105826997598 (0.5+0j) (0.23297968193158636+0.0039281018856448194j) (0.23297968193158541-0.003928101885645249j) (0.5+0j)
744.144720033278 (0.5+0j) (0.2348136909020219+0.003981145472124074j) (0.23481369090202098-0.003981145472124491j) (0.5+0j)
748.2788573667963 (0.5+0j) (0.23664559269214253+0.004034498768950056j) (0.2366455926921416-0.00403449876895046j) (0.5+0j)
752.4129947003145 (0.5+0j) (0.23847356309957743+0.004088129910561975j) (0.2384735630995765-0.004088129910562366j) (0.5+0j)
756.5471320338327 (0.5+0j) (0.2402957513616522+0.004142005886142794j) (0.2402957513616513-0.0041420058861431725j) (0.5+0j)
760.6812693673509 (0.5+0j) (0.24211028260271433+0.004196092569516733j) (0.24211028260271344-0.004196092569517099j) (0.5+0j)
764.8154067008691 (0.5+0j) (0.24391526046659645+0.004250354753656121j) (0.24391526046659556-0.0042503547536564745j) (0.5+0j)
768.9495440343873 (0.5+0j) (0.2457087699301851+0.004304756189849048j) (0.24570876993018423-0.00430475618984939j) (0.5+0j)
773.0836813679055 (0.5+0j) (0.24748888029289245+0.004359259631555654j) (0.2474888802928916-0.0043592596315559845j) (0.5+0j)
777.2178187014238 (0.5+0j) (0.24925364833564506+0.004413826882955996j) (0.24925364833564423-0.004413826882956316j) (0.5+0j)
781.351956034942 (0.5+0j) (0.2510011216418136+0.004468418852166465j) (0.25100112164181276-0.004468418852166775j) (0.5+0j)
785.4860933684602 (0.5+0j) (0.252729342071325+0.004522995609074816j) (0.25272934207132425-0.004522995609075115j) (0.5+0j)
789.6202307019784 (0.5+0j) (0.25443634937802934+0.0045775164477162645j) (0.25443634937802856-0.004577516447716553j) (0.5+0j)
793.7543680354966 (0.5+0j) (0.2561201849592525+0.004631939953084982j) (0.2561201849592517-0.004631939953085261j) (0.5+0j)
797.8885053690148 (0.5+0j) (0.25777889572536+0.004686224072246882j) (0.2577788957253592-0.00468622407224715j) (0.5+0j)
802.022642702533 (0.5+0j) (0.25941053807610176+0.004740326189591092j) (0.259410538076101-0.004740326189591353j) (0.5+0j)
806.1567800360511 (0.5+0j) (0.26101318196950596+0.004794203206029201j) (0.2610131819695052-0.004794203206029453j) (0.5+0j)
810.2909173695693 (0.5+0j) (0.26258491506816145+0.004847811621923439j) (0.26258491506816073-0.004847811621923682j) (0.5+0j)
814.4250547030877 (0.5+0j) (0.26412384694687496+0.004901107623497704j) (0.26412384694687424-0.00490110762349794j) (0.5+0j)
818.5591920366059 (0.5+0j) (0.26562811334492237+0.004954047172459038j) (0.2656281133449217-0.004954047172459264j) (0.5+0j)
822.693329370124 (0.5+0j) (0.2670958804454484+0.0050065860985318966j) (0.26709588044544774-0.005006586098532114j) (0.5+0j)
826.8274667036422 (0.5+0j) (0.2685253491639985+0.005058680194583848j) (0.26852534916399784-0.005058680194584058j) (0.5+0j)
830.9616040371604 (0.5+0j) (0.26991475942771337+0.005110285313999007j) (0.2699147594277127-0.005110285313999211j) (0.5+0j)
835.0957413706786 (0.5+0j) (0.27126239442638683+0.005161357469935417j) (0.27126239442638617-0.005161357469935613j) (0.5+0j)
839.2298787041968 (0.5+0j) (0.2725665848163668+0.00521185293608417j) (0.2725665848163662-0.00521185293608436j) (0.5+0j)
843.3640160377151 (0.5+0j) (0.27382571285817614+0.005261728348531717j) (0.27382571285817553-0.005261728348531901j) (0.5+0j)
847.4981533712333 (0.5+0j) (0.2750382164687936+0.005310940808313652j) (0.275038216468793-0.005310940808313829j) (0.5+0j)
851.6322907047515 (0.5+0j) (0.27620259316968915+0.005359447984236878j) (0.27620259316968854-0.005359447984237049j) (0.5+0j)
855.7664280382697 (0.5+0j) (0.2773174039120103+0.005407208215538712j) (0.27731740391200976-0.005407208215538878j) (0.5+0j)
859.9005653717879 (0.5+0j) (0.2783812767607469+0.00545418061394587j) (0.27838127676074637-0.005454180613946031j) (0.5+0j)
864.0347027053061 (0.5+0j) (0.27939291042025455+0.005500325164693527j) (0.279392910420254-0.005500325164693682j) (0.5+0j)
868.1688400388243 (0.5+0j) (0.28035107758420136+0.00554560282606483j) (0.2803510775842008-0.00554560282606498j) (0.5+0j)
