4.134137333518211 (0.5+2.1018449653796721e-23j) (0.49993342789527356+4.708501740179466e-05j) (0.49993342789527356-4.7085017401794667e-05j) (0.5+2.1018449653796721e-23j)
8.268274667036422 (0.5-1.79512898903266e-22j) (0.4997337872039552+9.41324302912006e-05j) (0.4997337872039552-9.41324302912006e-05j) (0.5-1.79512898903266e-22j)
12.402412000554634 (0.5+8.332581491163857e-25j) (0.4994013402095304+0.00014110471538155689j) (0.4994013402095304-0.00014110471538155689j) (0.5+8.332581491163857e-25j)
16.536549334072845 (0.5+4.467447843744146e-23j) (0.49893654694635997+0.00018796452269063342j) (0.49893654694635997-0.00018796452269063342j) (0.5+4.467447843744146e-23j)
20.670686667591056 (0.5-6.8384150219544095e-22j) (0.49834006382733925+0.00023467476801563976j) (0.49834006382733925-0.0002346747680156398j) (0.5-6.8384150219544095e-22j)
24.804824001109267 (0.5-7.367136993169289e-23j) (0.4976127416956146+0.0002811987243073026j) (0.4976127416956146-0.00028119872430730264j) (0.5-7.367136993169289e-23j)
28.93896133462748 (0.5-1.8797664293699528e-22j) (0.49675562330986134+0.000327500111569579j) (0.49675562330986134-0.0003275001115695791j) (0.5-1.8797664293699528e-22j)
33.07309866814569 (0.5-3.9435045799678976e-22j) (0.49576994027534615+0.0003735431849207843j) (0.49576994027534615-0.0003735431849207855j) (0.5-3.9435045799678976e-22j)
37.2072360016639 (0.5+2.0896180510296848e-21j) (0.49465710943563534+0.0004192928204633659j) (0.49465710943563534-0.00041929282046336737j) (0.5+2.0896180510296848e-21j)
41.34137333518211 (0.5-2.041797422661627e-22j) (0.4934187287423552+0.00046471459862312624j) (0.4934187287423552-0.00046471459862312825j) (0.5-2.041797422661627e-22j)
45.47551066870032 (0.5+3.02366422898098e-21j) (0.49205657262280383+0.0005097748846343304j) (0.49205657262280383-0.0005097748846343325j) (0.5+3.02366422898098e-21j)
49.609648002218535 (0.5-4.1626010913595326e-22j) (0.49057258686750044+0.0005544409058645923j) (0.49057258686750044-0.0005544409058645937j) (0.5-4.1626010913595326e-22j)
53.743785335736746 (0.5-1.622132068442515e-22j) (0.4889688830618834+0.0005986808256927041j) (0.4889688830618834-0.0005986808256927058j) (0.5-1.622132068442515e-22j)
57.87792266925496 (0.5-9.815907001211277e-22j) (0.4872477325882909+0.0006424638136733555j) (0.4872477325882909-0.0006424638136733577j) (0.5-9.815907001211277e-22j)
62.01206000277317 (0.5+3.7127157378457903e-23j) (0.48541156022617715+0.0006857601117449104j) (0.48541156022617715-0.0006857601117449124j) (0.5+3.7127157378457903e-23j)
66.14619733629138 (0.5-4.9498629945294855e-21j) (0.48346293738006946+0.0007285410962598627j) (0.48346293738006946-0.0007285410962598642j) (0.5-4.9498629945294855e-21j)
70.28033466980959 (0.5+2.8566686428656834e-21j) (0.4814045749661715+0.0007707793356420225j) (0.4814045749661715-0.000770779335642021j) (0.5+2.8566686428656834e-21j)
74.4144720033278 (0.5-1.0588863369637865e-22j) (0.47923931598971253+0.0008124486434998043j) (0.47923931598971253-0.0008124486434998014j) (0.5-1.0588863369637865e-22j)
78.54860933684601 (0.5+2.8489076972200645e-22j) (0.4769701278461126+0.0008535241270509298j) (0.4769701278461126-0.0008535241270509248j) (0.5+2.8489076972200645e-22j)
82.68274667036422 (0.5+1.1521738931409504e-22j) (0.4746000943797893+0.0008939822307401781j) (0.4746000943797893-0.0008939822307401716j) (0.5+1.1521738931409504e-22j)
86.81688400388244 (0.5+2.267139735327496e-21j) (0.4721324077350188+0.0009338007749584377j) (0.4721324077350188-0.0009338007749584311j) (0.5+2.267139735327496e-21j)
90.95102133740065 (0.5+0j) (0.4695703600335577+0.0009729589897979432j) (0.4695703600335577-0.000972958989797936j) (0.5+0j)
95.08515867091886 (0.5+1.5668505385807588e-21j) (0.46691733491390564+0.0010114375438049653j) (0.4669173349139052-0.001011437543804956j) (0.5+1.5668505385807588e-21j)
99.21929600443707 (0.5-2.399577776933524e-21j) (0.46417679896699016+0.001049218567717406j) (0.4641767989669897-0.001049218567717395j) (0.5-2.399577776933524e-21j)
103.35343333795528 (0.5+7.271585210503599e-22j) (0.4613522931027869+0.0010862856732002664j) (0.4613522931027865-0.0010862856732002527j) (0.5+7.271585210503599e-22j)
107.48757067147349 (0.5+7.814444792243077e-23j) (0.45844742388191073+0.0011226239666167837j) (0.4584474238819106-0.0011226239666167685j) (0.5+7.814444792243077e-23j)
111.6217080049917 (0.5+0j) (0.4554658548455733+0.0011582200578970706j) (0.45546585484557345-0.0011582200578970513j) (0.5+0j)
115.75584533850991 (0.5+0j) (0.45241129787645273+0.0011930620645890094j) (0.4524112978764529-0.0011930620645889884j) (0.5+0j)
119.88998267202813 (0.5+0j) (0.4492875046220479+0.0012271396111979938j) (0.44928750462204875-0.00122713961119797j) (0.5+0j)
124.02412000554634 (0.5-6.708577740551499e-21j) (0.44609825801091035+0.0012604438239425884j) (0.44609825801091096-0.0012604438239425626j) (0.5-6.708577740551499e-21j)
128.15825733906456 (0.5-6.7756294831916964e-21j) (0.44284736389088647+0.0012929673210724181j) (0.442847363890888-0.0012929673210723884j) (0.5-6.7756294831916964e-21j)
132.29239467258276 (0.5-3.230430290296021e-21j) (0.439538642817069+0.001324704198912132j) (0.4395386428170712-0.0013247041989120976j) (0.5-3.230430290296021e-21j)
136.42653200610096 (0.5+1.5658150403222984e-21j) (0.4361759220156205+0.0013556500138115488j) (0.43617592201562244-0.00135565001381151j) (0.5+1.5658150403222984e-21j)
140.56066933961918 (0.5+6.414604838872283e-21j) (0.4327630275480193+0.0013858017601964454j) (0.432763027548022-0.0013858017601964005j) (0.5+6.414604838872283e-21j)
144.6948066731374 (0.5+1.0611830633504815e-21j) (0.4293037766985519+0.001415157844927406j) (0.4293037766985541-0.0014151578449273564j) (0.5+1.0611830633504815e-21j)
148.8289440066556 (0.5-1.6027851997887102e-21j) (0.42580197060608066+0.0014437180581852015j) (0.4258019706060824-0.0014437180581851484j) (0.5-1.6027851997887102e-21j)
152.9630813401738 (0.5+5.903270165835359e-22j) (0.42226138715930434+0.0014714835411106808j) (0.42226138715930533-0.0014714835411106244j) (0.5+5.903270165835359e-22j)
157.09721867369203 (0.5+0j) (0.418685774172809+0.001498456750434818j) (0.4186857741728098-0.0014984567504347569j) (0.5+0j)
161.23135600721025 (0.5+0j) (0.4150788428593344+0.0015246414203406741j) (0.4150788428593352-0.0015246414203405998j) (0.5+0j)
165.36549334072845 (0.5+0j) (0.4114442616117388+0.00155004252180331j) (0.41144426161174014-0.0015500425218032314j) (0.5+0j)
169.49963067424665 (0.5+0j) (0.40778565010622303+0.001574666219656563j) (0.40778565010622386-0.0015746662196564794j) (0.5+0j)
173.63376800776487 (0.5+0j) (0.4041065737364856+0.0015985198276366153j) (0.40410657373648573-0.00159851982763653j) (0.5+0j)
177.7679053412831 (0.5+0j) (0.40041053838657903+0.001621611761652059j) (0.4004105383865787-0.0016216117616519798j) (0.5+0j)
181.9020426748013 (0.5+0j) (0.39670098554840016+0.0016439514915283565j) (0.3967009855484004-0.001643951491528278j) (0.5+0j)
186.0361800083195 (0.5+0j) (0.39298128778795094+0.0016655494914713377j) (0.3929812877879512-0.0016655494914712596j) (0.5+0j)
190.17031734183772 (0.5+0j) (0.3892547445627536+0.001686417189490094j) (0.3892547445627547-0.0016864171894900224j) (0.5+0j)
194.30445467535594 (0.5+0j) (0.38552457839113885+0.0017065669160138946j) (0.38552457839114035-0.0017065669160138282j) (0.5+0j)
198.43859200887414 (0.5+0j) (0.3817939313725134+0.0017260118519310766j) (0.38179393137251494-0.0017260118519310168j) (0.5+0j)
202.57272934239234 (0.5+0j) (0.37806586205618914+0.0017447659762701174j) (0.3780658620561915-0.0017447659762700647j) (0.5+0j)
206.70686667591056 (0.5+0j) (0.37434334265492347+0.0017628440137345965j) (0.3743433426549264-0.0017628440137345532j) (0.5+0j)
210.8410040094288 (0.5+0j) (0.3706292565979555+0.0017802613822941998j) (0.3706292565979579-0.0017802613822941753j) (0.5+0j)
214.97514134294698 (0.5+0j) (0.3669263964170875+0.0017970341410240456j) (0.36692639641709085-0.0017970341410240298j) (0.5+0j)
219.10927867646518 (0.5+0j) (0.36323746195819084+0.0018131789383737684j) (0.3632374619581937-0.0018131789383737601j) (0.5+0j)
223.2434160099834 (0.5+0j) (0.3595650589094547+0.0018287129610368848j) (0.3595650589094569-0.0018287129610368843j) (0.5+0j)
227.37755334350163 (0.5+0j) (0.3559116976367461+0.0018436538835792193j) (0.3559116976367486-0.0018436538835792302j) (0.5+0j)
231.51169067701983 (0.5+0j) (0.35227979231559103+0.0018580198189736448j) (0.3522797923155932-0.0018580198189736665j) (0.5+0j)
235.64582801053803 (0.5+0j) (0.34867166034851804+0.0018718292701761742j) (0.34867166034852054-0.0018718292701762117j) (0.5+0j)
239.77996534405625 (0.5+0j) (0.345089522055863+0.0018851010828665835j) (0.3450895220558644-0.0018851010828666414j) (0.5+0j)
243.91410267757448 (0.5+0j) (0.3415355006275611+0.0018978543994644947j) (0.3415355006275628-0.0018978543994645732j) (0.5+0j)
248.04824001109267 (0.5+0j) (0.3380116223229989+0.0019101086145199234j) (0.33801162232299975-0.0019101086145200188j) (0.5+0j)
252.18237734461087 (0.5+0j) (0.33451981690561+0.001921883331565358j) (0.33451981690561083-0.001921883331565478j) (0.5+0j)
256.3165146781291 (0.5+0j) (0.33106191829863507+0.0019331983215048413j) (0.3310619182986359-0.0019331983215049814j) (0.5+0j)
260.4506520116473 (0.5+0j) (0.327639665448248+0.0019440734826039205j) (0.3276396654482486-0.0019440734826040758j) (0.5+0j)
264.5847893451655 (0.5+0j) (0.3242547033801461+0.001954528802133486j) (0.3242547033801461-0.0019545288021336578j) (0.5+0j)
268.7189266786837 (0.5+0j) (0.32090858443565556+0.001964584319709549j) (0.32090858443565556-0.0019645843197097375j) (0.5+0j)
272.8530640122019 (0.5+0j) (0.3176027696734347+0.0019742600923609143j) (0.3176027696734347-0.0019742600923611207j) (0.5+0j)
276.98720134572017 (0.5+0j) (0.3143386304229612+0.001983576161346582j) (0.3143386304229612-0.001983576161346808j) (0.5+0j)
281.12133867923836 (0.5+0j) (0.31111744997613644+0.0019925525207356077j) (0.3111174499761356-0.001992552520735855j) (0.5+0j)
285.25547601275656 (0.5+0j) (0.30794042540356703+0.002001209087753074j) (0.3079404254035662-0.0020012090877533405j) (0.5+0j)
289.3896133462748 (0.5+0j) (0.30480866948236096+0.002009565674887463j) (0.3048086694823604-0.002009565674887752j) (0.5+0j)
293.523750679793 (0.5+0j) (0.3017232127225652+0.0020176419637470875j) (0.30172321272256464-0.0020176419637473963j) (0.5+0j)
297.6578880133112 (0.5+0j) (0.29868500547975624+0.002025457480645766j) (0.29868500547975624-0.0020254574806460954j) (0.5+0j)
301.7920253468294 (0.5+0j) (0.29569492014166826+0.002033031573891307j) (0.29569492014166826-0.0020330315738916536j) (0.5+0j)
305.9261626803476 (0.5+0j) (0.29275375337718607+0.0020403833927442436j) (0.29275375337718607-0.002040383392744618j) (0.5+0j)
310.06030001386586 (0.5+0j) (0.2898622284364604+0.0020475318680086016j) (0.2898622284364604-0.0020475318680090037j) (0.5+0j)
314.19443734738405 (0.5+0j) (0.2870209974914184+0.0020544956942114196j) (0.2870209974914184-0.002054495694211847j) (0.5+0j)
318.32857468090225 (0.5+0j) (0.284230644006375+0.0020612933133232563j) (0.28423064400637577-0.0020612933133237004j) (0.5+0j)
322.4627120144205 (0.5+0j) (0.28149168512902023+0.002067942899967923j) (0.281491685129021-0.0020679428999683847j) (0.5+0j)
326.5968493479387 (0.5+0j) (0.27880457409253423+0.0020744623480660664j) (0.27880457409253473-0.0020744623480665443j) (0.5+0j)
330.7309866814569 (0.5+0j) (0.27616970262012175+0.002080869258854468j) (0.2761697026201214-0.002080869258854962j) (0.5+0j)
334.8651240149751 (0.5+0j) (0.27358740332378567+0.0020871809302200673j) (0.2735874033237859-0.0020871809302205656j) (0.5+0j)
338.9992613484933 (0.5+0j) (0.2710579520896807+0.0020934143472858616j) (0.27105795208968175-0.002093414347286362j) (0.5+0j)
343.13339868201155 (0.5+0j) (0.2685815704429132+0.00209958617418409j) (0.26858157044291425-0.002099586174184594j) (0.5+0j)
347.26753601552974 (0.5+0j) (0.26615842788517924+0.002105712746950829j) (0.2661584278851798-0.0021057127469513394j) (0.5+0j)
351.40167334904794 (0.5+0j) (0.2637886441991371+0.0021118100674752034j) (0.2637886441991377-0.00211181006747572j) (0.5+0j)
355.5358106825662 (0.5+0j) (0.26147229171390707+0.0021178937984359684j) (0.2614722917139084-0.002117893798436503j) (0.5+0j)
359.6699480160844 (0.5+0j) (0.25920939752659944+0.0021239792591579284j) (0.25920939752660077-0.002123979259158467j) (0.5+0j)
363.8040853496026 (0.5+0j) (0.2569999456752111+0.0021300814223206956j) (0.25699994567521367-0.0021300814223212303j) (0.5+0j)
367.9382226831208 (0.5+0j) (0.2548438792587423+0.0021362149114528503j) (0.2548438792587446-0.002136214911453384j) (0.5+0j)
